id,totalWinners,totalAmount,winners,startedAt,settledAt,status,gameType,currency,wager,payout,dealerName,dealerUid,numOfParticipants,topSlot_WheelSector,topSlot_Multi,resultType,resultSector,bonusType,bonusMultiplier,cashMinMulti,coinColor,flapperGreen,flapperBlue,flapperYellow,maxMulti,isTopSlotMatched
65dcec16d3572a704f8e14a2,6287,33111,"[1322.32, 948.5, 804.06, 673.94, 673.94]",2024-02-26T19:51:31.395Z,2024-02-26T19:52:54.169Z,Resolved,crazytime,EUR,0.59,0.94,Sandis Krists,tts115562_______,1,CrazyBonus,1,BonusRound,Pachinko,Pachinko,7,,,,,,7,False
65dcebbed3572a704f8e149c,5566,70905,"[3913.67, 1545.06, 1541.3, 1105.59, 1016.71]",2024-02-26T19:49:48.623Z,2024-02-26T19:51:25.854Z,Resolved,crazytime,EUR,0.59,0.7,Sandis Krists,tts115562_______,1,CrazyBonus,4,BonusRound,CashHunt,CashHunt,"[[25, 10, 10, 10, 10, 10, 25, 100, 10], [10, 5, 10, 10, 10, 10, 10, 25, 10], [25, 10, 10, 10, 50, 10, 25, 5, 25], [25, 25, 10, 25, 25, 10, 25, 25, 25], [25, 10, 25, 10, 25, 10, 25, 10, 25], [25, 10, 50, 10, 25, 50, 5, 10, 10], [10, 25, 10, 10, 25, 10, 10, 10, 25], [25, 25, 25, 25, 10, 10, 10, 10, 25], [25, 10, 25, 10, 25, 10, 10, 25, 10], [25, 10, 10, 25, 10, 25, 10, 5, 10], [10, 50, 25, 25, 10, 25, 25, 10, 25], [25, 25, 10, 50, 25, 10, 25, 5, 50]]",5.0,,,,,100,False
65dceb57d3572a704f8e1495,3670,9358,"[1005.0, 301.52, 207.96, 198.35, 167.29]",2024-02-26T19:49:00.270Z,2024-02-26T19:49:43.141Z,Resolved,crazytime,EUR,0.0,0.0,Sandis Krists,tts115562_______,1,5,1,WinningNumber,2,,,,,,,,2,False
65dceb27d3572a704f8e1490,5241,78818,"[5616.25, 3030.0, 3000.99, 1608.12, 1495.51]",2024-02-26T19:47:19.706Z,2024-02-26T19:48:54.921Z,Resolved,crazytime,EUR,0.59,0.7,Sandis Krists,tts115562_______,1,2,3,BonusRound,CashHunt,CashHunt,"[[10, 15, 15, 5, 10, 15, 15, 10, 20], [15, 15, 15, 10, 7, 7, 7, 7, 100], [10, 7, 100, 15, 15, 5, 5, 20, 10], [5, 20, 100, 7, 5, 7, 20, 5, 15], [15, 7, 15, 10, 15, 100, 15, 15, 20], [20, 10, 15, 10, 15, 5, 15, 7, 100], [7, 20, 10, 15, 10, 10, 15, 15, 20], [20, 20, 20, 10, 20, 20, 15, 10, 15], [5, 5, 10, 10, 100, 10, 5, 15, 15], [10, 20, 10, 20, 7, 10, 5, 10, 20], [7, 100, 7, 15, 100, 5, 15, 20, 15], [100, 20, 10, 5, 5, 15, 10, 7, 10]]",5.0,,,,,100,False
65dceac2d3572a704f8e148a,2645,7097,"[2010.16, 581.04, 388.2, 200.0, 200.0]",2024-02-26T19:46:34.549Z,2024-02-26T19:47:13.979Z,Resolved,crazytime,EUR,2.87,0.14,Sandis Krists,tts115562_______,1,CrazyBonus,1,WinningNumber,1,,,,,,,,1,False
65dcea95d3572a704f8e1485,2718,13578,"[5928.09, 2010.16, 566.54, 388.2, 210.61]",2024-02-26T19:45:44.797Z,2024-02-26T19:46:28.901Z,Resolved,crazytime,EUR,15.05,0.0,Sandis Krists,tts115562_______,1,10,50,WinningNumber,1,,,,,,,,1,False
65dcea63d3572a704f8e147f,3245,7476,"[379.09, 300.0, 241.22, 207.96, 167.29]",2024-02-26T19:44:58.830Z,2024-02-26T19:45:39.200Z,Resolved,crazytime,EUR,1.78,0.21,Sandis Krists,tts115562_______,1,CrazyBonus,50,WinningNumber,2,,,,,,,,2,False
65dcea36d3572a704f8e147b,2620,4163,"[531.97, 203.34, 137.87, 111.52, 66.91]",2024-02-26T19:44:16.603Z,2024-02-26T19:44:53.126Z,Resolved,crazytime,EUR,0.0,0.0,Sandis Krists,tts115562_______,1,CrazyBonus,3,WinningNumber,1,,,,,,,,1,False
65dcea0cd3572a704f8e1478,-1,-1,[],2024-02-26T19:43:30.799Z,2024-02-26T19:44:11.042Z,Resolved,crazytime,EUR,0.0,0.0,Sandis Krists,tts115562_______,1,2,10,WinningNumber,2,,,,,,,,20,True
65dce9ddd3572a704f8e1475,2619,5682,"[602.1, 499.63, 261.47, 203.34, 200.0]",2024-02-26T19:42:47.547Z,2024-02-26T19:43:25.169Z,Resolved,crazytime,EUR,3.15,0.0,Sandis Krists,tts115562_______,1,2,2,WinningNumber,1,,,,,,,,1,False
65dce9b2d3572a704f8e1472,2627,5298,"[499.63, 300.0, 203.34, 200.0, 178.28]",2024-02-26T19:42:02.294Z,2024-02-26T19:42:41.795Z,Resolved,crazytime,EUR,2.87,0.0,Sandis Krists,tts115562_______,1,5,2,WinningNumber,1,,,,,,,,1,False
65dce985d3572a704f8e146e,3247,12024,"[908.14, 450.0, 379.09, 277.29, 267.41]",2024-02-26T19:41:16.732Z,2024-02-26T19:41:56.707Z,Resolved,crazytime,EUR,0.0,0.0,Sandis Krists,tts115562_______,1,CashHunt,3,WinningNumber,5,,,,,,,,5,False
65dce957d3572a704f8e146b,2799,5299,"[653.68, 499.63, 200.0, 184.86, 55.76]",2024-02-26T19:40:27.918Z,2024-02-26T19:41:11.082Z,Resolved,crazytime,EUR,2.39,0.0,Sandis Krists,tts115562_______,1,2,2,WinningNumber,1,,,,,,,,1,False
65dce927d3572a704f8e1467,3713,12576,"[2527.29, 1005.0, 903.16, 375.0, 309.59]",2024-02-26T19:39:44.618Z,2024-02-26T19:40:22.269Z,Resolved,crazytime,EUR,0.0,0.0,Sandis Krists,tts115562_______,1,1,2,WinningNumber,2,,,,,,,,2,False
65dce8fbd3572a704f8e1465,3412,33431,"[3465.0, 829.19, 756.78, 718.63, 550.0]",2024-02-26T19:38:58.597Z,2024-02-26T19:39:38.933Z,Resolved,crazytime,EUR,2.26,0.75,Sandis Krists,tts115562_______,1,2,5,WinningNumber,2,,,,,,,,10,True
65dce8cdd3572a704f8e1461,2949,5763,"[1185.62, 466.17, 184.86, 118.85, 58.56]",2024-02-26T19:38:15.507Z,2024-02-26T19:38:53.028Z,Resolved,crazytime,EUR,1.85,0.0,Sandis Krists,tts115562_______,1,5,1,WinningNumber,1,,,,,,,,1,False
65dce8a2d3572a704f8e145e,2841,8303,"[699.26, 600.0, 438.92, 351.36, 300.0]",2024-02-26T19:37:26.564Z,2024-02-26T19:38:09.760Z,Resolved,crazytime,EUR,0.12,0.0,Sandis Krists,tts115562_______,1,1,2,WinningNumber,1,,,,,,,,2,True
65dce871d3572a704f8e145b,3759,14552,"[825.58, 527.05, 450.0, 379.09, 374.38]",2024-02-26T19:36:39.305Z,2024-02-26T19:37:20.903Z,Resolved,crazytime,EUR,1.78,0.41,Sandis Krists,tts115562_______,1,2,2,WinningNumber,5,,,,,,,,5,False
65dce842d3572a704f8e1457,3250,6928,"[784.02, 468.49, 355.69, 250.0, 200.0]",2024-02-26T19:35:56.319Z,2024-02-26T19:36:33.563Z,Resolved,crazytime,EUR,0.0,0.0,Sandis Krists,tts115562_______,1,Pachinko,1,WinningNumber,1,,,,,,,,1,False
65dce817d3572a704f8e1453,3317,8609,"[2845.49, 777.33, 468.49, 201.02, 201.02]",2024-02-26T19:35:11.333Z,2024-02-26T19:35:50.562Z,Resolved,crazytime,EUR,2.26,0.27,Sandis Krists,tts115562_______,1,CrazyBonus,4,WinningNumber,1,,,,,,,,1,False
65dce7f8d3572a704f8e1451,-1,-1,[],2024-02-26T19:34:04.313Z,2024-02-26T19:35:05.653Z,Resolved,crazytime,EUR,0.59,1.05,Sandis Krists,tts115562_______,1,CrazyBonus,1,BonusRound,CoinFlip,CoinFlip,8,,Blue,,,,8,False
65dce7a7d3572a704f8e144a,-1,-1,[],2024-02-26T19:33:22.069Z,2024-02-26T19:33:58.620Z,Resolved,crazytime,EUR,0.0,0.0,Sandis Krists,tts115562_______,1,CashHunt,10,WinningNumber,2,,,,,,,,2,False
65dce77dd3572a704f8e1447,3156,26249,"[2315.25, 1639.7, 800.0, 800.0, 749.58]",2024-02-26T19:32:34.984Z,2024-02-26T19:33:16.390Z,Resolved,crazytime,EUR,0.59,0.0,Sandis Krists,tts115562_______,1,1,7,WinningNumber,1,,,,,,,,7,True
65dce74ed3572a704f8e1443,3793,9019,"[600.0, 301.52, 300.0, 231.76, 124.79]",2024-02-26T19:31:48.550Z,2024-02-26T19:32:29.316Z,Resolved,crazytime,EUR,0.0,0.0,Sandis Krists,tts115562_______,1,5,3,WinningNumber,2,,,,,,,,2,False
65dce71fd3572a704f8e143f,6021,64928,"[3913.67, 927.88, 796.28, 695.0, 650.0]",2024-02-26T19:30:11.299Z,2024-02-26T19:31:43.055Z,Resolved,crazytime,EUR,0.7,3.05,Alīna,tts132886_______,1,CrazyBonus,1,BonusRound,CashHunt,CashHunt,"[[10, 25, 25, 10, 10, 25, 25, 25, 10], [10, 25, 10, 25, 25, 25, 50, 10, 5], [25, 10, 10, 10, 10, 25, 10, 10, 25], [10, 50, 10, 25, 25, 10, 10, 50, 10], [10, 10, 10, 25, 10, 10, 5, 10, 25], [5, 10, 10, 10, 25, 25, 25, 25, 10], [5, 10, 25, 5, 10, 25, 10, 25, 10], [25, 25, 10, 25, 50, 10, 10, 25, 10], [25, 25, 25, 25, 10, 25, 25, 10, 50], [10, 10, 25, 10, 25, 25, 10, 25, 10], [25, 10, 25, 25, 100, 10, 25, 10, 25], [25, 10, 10, 10, 25, 10, 10, 10, 50]]",5.0,,,,,100,False
65dce6bed3572a704f8e1438,3724,9736,"[924.83, 631.82, 600.0, 300.0, 145.54]",2024-02-26T19:29:26.732Z,2024-02-26T19:30:05.531Z,Resolved,crazytime,EUR,0.59,0.0,Alīna,tts132886_______,1,CashHunt,3,WinningNumber,2,,,,,,,,2,False
65dce691d3572a704f8e1435,3680,8984,"[1326.83, 924.83, 300.0, 142.62, 97.05]",2024-02-26T19:28:42.277Z,2024-02-26T19:29:21.034Z,Resolved,crazytime,EUR,0.47,0.0,Alīna,tts132886_______,1,10,4,WinningNumber,2,,,,,,,,2,False
65dce665d3572a704f8e1431,3419,41979,"[4624.15, 2527.29, 1500.0, 834.1, 485.13]",2024-02-26T19:27:58.296Z,2024-02-26T19:28:36.607Z,Resolved,crazytime,EUR,2.53,3.08,Alīna,tts132886_______,1,2,7,WinningNumber,2,,,,,,,,14,True
65dce639d3572a704f8e142f,5330,16351,"[826.45, 557.62, 275.0, 231.07, 225.0]",2024-02-26T19:26:50.719Z,2024-02-26T19:27:52.655Z,Resolved,crazytime,EUR,0.0,0.0,Alīna,tts132886_______,1,CashHunt,2,BonusRound,CoinFlip,CoinFlip,4,,Blue,,,,4,False
65dce5f6d3572a704f8e142a,3435,7322,"[356.55, 300.0, 166.82, 103.72, 101.09]",2024-02-26T19:26:03.112Z,2024-02-26T19:26:45.162Z,Resolved,crazytime,EUR,2.33,0.0,Alīna,tts132886_______,1,10,3,WinningNumber,2,,,,,,,,2,False
65dce5c6d3572a704f8e1426,2852,11258,"[1008.27, 914.5, 461.44, 370.12, 334.57]",2024-02-26T19:25:16.334Z,2024-02-26T19:25:57.359Z,Resolved,crazytime,EUR,0.0,0.0,Alīna,tts132886_______,1,1,3,WinningNumber,1,,,,,,,,3,True
65dce597d3572a704f8e1422,3757,11779,"[505.46, 338.73, 277.29, 221.83, 178.28]",2024-02-26T19:24:31.501Z,2024-02-26T19:25:10.575Z,Resolved,crazytime,EUR,8.67,0.0,Alīna,tts132886_______,1,CrazyBonus,2,WinningNumber,5,,,,,,,,5,False
65dce56ad3572a704f8e141e,6549,11666,"[495.87, 451.58, 334.57, 189.55, 178.28]",2024-02-26T19:23:22.802Z,2024-02-26T19:24:25.836Z,Resolved,crazytime,EUR,0.0,0.0,Alīna,tts132886_______,1,CashHunt,5,BonusRound,CoinFlip,CoinFlip,2,,Blue,,,,2,False
65dce526d3572a704f8e1419,3990,9351,"[300.0, 267.41, 204.71, 160.06, 151.64]",2024-02-26T19:22:37.798Z,2024-02-26T19:23:17.067Z,Resolved,crazytime,EUR,2.12,0.21,Alīna,tts132886_______,1,1,3,WinningNumber,2,,,,,,,,2,False
65dce4f8d3572a704f8e1415,3452,5546,"[330.11, 185.06, 138.9, 138.79, 82.92]",2024-02-26T19:21:53.964Z,2024-02-26T19:22:32.055Z,Resolved,crazytime,EUR,0.0,0.0,Alīna,tts132886_______,1,CrazyBonus,2,WinningNumber,1,,,,,,,,1,False
65dce4cdd3572a704f8e1411,3365,8572,"[478.44, 356.55, 300.0, 277.59, 162.82]",2024-02-26T19:21:08.873Z,2024-02-26T19:21:48.147Z,Resolved,crazytime,EUR,0.0,0.0,Alīna,tts132886_______,1,1,2,WinningNumber,1,,,,,,,,2,True
65dce4a0d3572a704f8e140f,4652,15905,"[356.55, 334.57, 310.56, 175.68, 138.64]",2024-02-26T19:20:24.856Z,2024-02-26T19:21:03.141Z,Resolved,crazytime,EUR,0.0,0.0,Alīna,tts132886_______,1,CrazyBonus,20,WinningNumber,5,,,,,,,,5,False
65dce473d3572a704f8e140c,6808,34858,"[2644.65, 1204.21, 739.43, 650.7, 628.51]",2024-02-26T19:18:53.493Z,2024-02-26T19:20:19.273Z,Resolved,crazytime,EUR,0.0,0.0,Alīna,tts132886_______,1,5,1,BonusRound,Pachinko,Pachinko,7,,,,,,7,False
65dce418d3572a704f8e1407,4283,10344,"[736.8, 450.0, 300.0, 178.28, 166.37]",2024-02-26T19:18:06.154Z,2024-02-26T19:18:47.649Z,Resolved,crazytime,EUR,0.0,0.0,Alīna,tts132886_______,1,10,2,WinningNumber,2,,,,,,,,2,False
65dce3e9d3572a704f8e1403,3755,7135,"[612.27, 297.13, 185.06, 170.17, 150.0]",2024-02-26T19:17:17.853Z,2024-02-26T19:18:00.510Z,Resolved,crazytime,EUR,0.0,0.0,Alīna,tts132886_______,1,CoinFlip,2,WinningNumber,1,,,,,,,,1,False
65dce3b8d3572a704f8e13fe,3672,7104,"[587.73, 170.17, 160.4, 126.36, 123.16]",2024-02-26T19:16:32.489Z,2024-02-26T19:17:12.043Z,Resolved,crazytime,EUR,0.0,0.0,Alīna,tts132886_______,1,CashHunt,1,WinningNumber,1,,,,,,,,1,False
65dce38bd3572a704f8e13f7,6536,86104,"[3161.04, 2110.66, 1735.55, 1552.8, 1358.7]",2024-02-26T19:15:02.072Z,2024-02-26T19:16:26.852Z,Resolved,crazytime,EUR,2.74,7.18,Alīna,tts132886_______,1,2,2,BonusRound,Pachinko,Pachinko,20,,,,,,20,False
65dce331d3572a704f8e13f1,3846,24716,"[2157.94, 1050.0, 703.55, 700.0, 700.0]",2024-02-26T19:14:15.827Z,2024-02-26T19:14:56.421Z,Resolved,crazytime,EUR,2.05,0.96,Alīna,tts132886_______,1,2,3,WinningNumber,2,,,,,,,,6,True
65dce303d3572a704f8e13ed,6336,32184,"[1322.32, 1204.21, 974.58, 804.06, 505.46]",2024-02-26T19:12:45.747Z,2024-02-26T19:14:10.116Z,Resolved,crazytime,EUR,1.05,2.81,Alīna,tts132886_______,1,CashHunt,3,BonusRound,Pachinko,Pachinko,7,,,,,,7,False
65dce2a9d3572a704f8e13e7,3824,16306,"[1849.66, 505.46, 505.46, 450.0, 301.52]",2024-02-26T19:12:03.618Z,2024-02-26T19:12:40.121Z,Resolved,crazytime,EUR,0.0,0.0,Alīna,tts132886_______,1,2,2,WinningNumber,5,,,,,,,,5,False
65dce27fd3572a704f8e13e3,3228,7296,"[600.0, 237.6, 178.28, 167.29, 105.0]",2024-02-26T19:11:18.706Z,2024-02-26T19:11:57.948Z,Resolved,crazytime,EUR,2.87,0.41,Alīna,tts132886_______,1,Pachinko,3,WinningNumber,2,,,,,,,,2,False
65dce251d3572a704f8e13e0,3136,5949,"[601.12, 280.99, 185.06, 138.9, 118.85]",2024-02-26T19:10:34.408Z,2024-02-26T19:11:13.012Z,Resolved,crazytime,EUR,0.0,0.0,Alīna,tts132886_______,1,10,2,WinningNumber,1,,,,,,,,1,False
65dce225d3572a704f8e13dd,3817,9410,"[631.82, 600.0, 301.52, 225.0, 178.28]",2024-02-26T19:09:53.465Z,2024-02-26T19:10:28.813Z,Resolved,crazytime,EUR,2.81,1.23,Alīna,tts132886_______,1,5,7,WinningNumber,2,,,,,,,,2,False
65dce1fdd3572a704f8e13d9,3687,14230,"[518.94, 500.0, 425.62, 168.49, 168.49]",2024-02-26T19:09:10.643Z,2024-02-26T19:09:47.812Z,Resolved,crazytime,EUR,0.0,0.0,Alīna,tts132886_______,1,2,2,WinningNumber,2,,,,,,,,4,True
65dce1d2d3572a704f8e13d5,3662,8090,"[650.7, 600.0, 555.39, 370.12, 185.06]",2024-02-26T19:08:25.749Z,2024-02-26T19:09:04.944Z,Resolved,crazytime,EUR,2.26,0.0,Alīna,tts132886_______,1,5,2,WinningNumber,1,,,,,,,,1,False
65dce1a4d3572a704f8e13d2,3390,6354,"[511.9, 325.35, 185.06, 169.33, 118.46]",2024-02-26T19:07:42.390Z,2024-02-26T19:08:19.920Z,Resolved,crazytime,EUR,2.39,0.14,Alīna,tts132886_______,1,2,2,WinningNumber,1,,,,,,,,1,False
65dce179d3572a704f8e13d0,4807,97911,"[55919.3, 4400.0, 3158.85, 2085.01, 1143.94]",2024-02-26T19:06:59.276Z,2024-02-26T19:07:36.686Z,Resolved,crazytime,EUR,0.0,0.0,Alīna,tts132886_______,1,5,3,WinningNumber,10,,,,,,,,10,False
65dce14ed3572a704f8e13cd,4250,11897,"[675.0, 574.34, 374.34, 332.74, 311.36]",2024-02-26T19:06:15.761Z,2024-02-26T19:06:53.470Z,Resolved,crazytime,EUR,2.74,0.21,Alīna,tts132886_______,1,CrazyBonus,1,WinningNumber,2,,,,,,,,2,False
65dce123d3572a704f8e13ca,6514,30412,"[2010.18, 1983.49, 1663.71, 1200.0, 736.94]",2024-02-26T19:05:07.111Z,2024-02-26T19:06:10.139Z,Resolved,crazytime,EUR,2.67,2.05,Alīna,tts132886_______,1,10,2,BonusRound,CoinFlip,CoinFlip,5,,Red,,,,5,False
65dce0ded3572a704f8e13c4,4218,7605,"[325.35, 277.7, 207.57, 138.9, 126.49]",2024-02-26T19:04:20.421Z,2024-02-26T19:05:01.168Z,Resolved,crazytime,EUR,1.17,0.23,Alīna,tts132886_______,1,2,4,WinningNumber,1,,,,,,,,1,False
65dce0afd3572a704f8e13c1,3949,8533,"[602.1, 325.35, 277.7, 277.59, 207.57]",2024-02-26T19:03:30.412Z,2024-02-26T19:04:14.555Z,Resolved,crazytime,EUR,0.47,0.0,Alīna,tts132886_______,1,CrazyBonus,7,WinningNumber,1,,,,,,,,1,False
65dce07dd3572a704f8e13be,6816,25264,"[1675.15, 1239.68, 924.29, 554.57, 500.0]",2024-02-26T19:02:19.507Z,2024-02-26T19:03:24.518Z,Resolved,crazytime,EUR,0.0,0.0,Alīna,tts132886_______,1,1,1,BonusRound,CoinFlip,CoinFlip,4,,Blue,,,,4,False
65dce036d3572a704f8e13b9,6715,87517,"[2703.86, 2632.37, 2440.11, 2033.43, 1965.41]",2024-02-26T19:00:42.358Z,2024-02-26T19:02:13.973Z,Resolved,crazytime,EUR,2.81,4.52,Alīna,tts132886_______,1,10,3,BonusRound,CashHunt,CashHunt,"[[10, 25, 25, 25, 25, 25, 25, 10, 50], [10, 50, 25, 10, 10, 10, 10, 25, 10], [25, 10, 10, 10, 10, 10, 10, 10, 10], [25, 10, 25, 10, 10, 10, 10, 50, 10], [25, 25, 10, 50, 25, 10, 10, 25, 25], [25, 25, 25, 10, 10, 10, 25, 10, 5], [25, 10, 10, 10, 10, 10, 10, 25, 10], [25, 25, 10, 25, 10, 10, 25, 5, 5], [50, 25, 25, 5, 10, 10, 10, 10, 25], [25, 10, 10, 25, 5, 25, 25, 25, 25], [25, 25, 10, 25, 25, 10, 10, 50, 25], [10, 25, 10, 25, 25, 100, 25, 10, 10]]",5.0,,,,,100,False
65dcdfd5d3572a704f8e13b3,3745,8240,"[1850.59, 325.35, 130.0, 111.52, 92.43]",2024-02-26T18:59:57.722Z,2024-02-26T19:00:36.541Z,Resolved,crazytime,EUR,2.81,0.14,Alīna,tts132886_______,1,Pachinko,20,WinningNumber,1,,,,,,,,1,False
65dcdfa8d3572a704f8e13af,3840,8327,"[1850.59, 297.77, 162.67, 120.0, 84.24]",2024-02-26T18:59:09.908Z,2024-02-26T18:59:51.723Z,Resolved,crazytime,EUR,2.74,0.0,Alīna,tts132886_______,1,CashHunt,5,WinningNumber,1,,,,,,,,1,False
65dcdf79d3572a704f8e13ac,3726,6836,"[602.1, 297.77, 138.9, 100.0, 84.24]",2024-02-26T18:58:24.633Z,2024-02-26T18:59:03.920Z,Resolved,crazytime,EUR,6.0,0.0,Alīna,tts132886_______,1,2,4,WinningNumber,1,,,,,,,,1,False
65dcdf4bd3572a704f8e13a8,3448,5234,"[207.57, 138.9, 84.24, 82.65, 68.42]",2024-02-26T18:57:37.257Z,2024-02-26T18:58:18.824Z,Resolved,crazytime,EUR,0.75,0.14,Alīna,tts132886_______,1,CoinFlip,2,WinningNumber,1,,,,,,,,1,False
65dcdf1cd3572a704f8e13a5,4659,14535,"[903.16, 831.86, 600.0, 356.55, 307.81]",2024-02-26T18:56:53.524Z,2024-02-26T18:57:31.556Z,Resolved,crazytime,EUR,2.6,0.21,Alīna,tts132886_______,1,CrazyBonus,7,WinningNumber,2,,,,,,,,2,False
65dcdef0d3572a704f8e13a3,7231,49451,"[2709.47, 2700.0, 2231.42, 900.0, 831.86]",2024-02-26T18:55:41.716Z,2024-02-26T18:56:47.802Z,Resolved,crazytime,EUR,2.74,3.08,Alīna,tts132886_______,1,2,4,BonusRound,CoinFlip,CoinFlip,8,,Red,,,,8,False
65dcdea8d3572a704f8e139f,3405,6081,"[650.7, 223.05, 200.74, 138.9, 101.09]",2024-02-26T18:54:58.529Z,2024-02-26T18:55:35.773Z,Resolved,crazytime,EUR,0.07,0.0,Alīna,tts132886_______,1,CashHunt,1,WinningNumber,1,,,,,,,,1,False
65dcde7dd3572a704f8e139c,3460,6567,"[650.7, 223.05, 200.74, 178.28, 177.68]",2024-02-26T18:54:14.104Z,2024-02-26T18:54:52.619Z,Resolved,crazytime,EUR,7.03,0.0,Alīna,tts132886_______,1,CrazyBonus,2,WinningNumber,1,,,,,,,,1,False
65dcde51d3572a704f8e1399,3572,6575,"[650.7, 223.05, 178.28, 140.9, 138.9]",2024-02-26T18:53:27.735Z,2024-02-26T18:54:08.123Z,Resolved,crazytime,EUR,0.0,0.0,Alīna,tts132886_______,1,CrazyBonus,1,WinningNumber,1,,,,,,,,1,False
65dcde23d3572a704f8e1395,3564,6708,"[650.7, 223.05, 178.28, 160.45, 138.9]",2024-02-26T18:52:41.629Z,2024-02-26T18:53:21.762Z,Resolved,crazytime,EUR,4.68,0.0,Alīna,tts132886_______,1,CrazyBonus,5,WinningNumber,1,,,,,,,,1,False
65dcddf4d3572a704f8e1391,3974,7568,"[692.57, 342.1, 325.35, 178.28, 138.9]",2024-02-26T18:51:52.100Z,2024-02-26T18:52:35.673Z,Resolved,crazytime,EUR,0.12,0.0,Alīna,tts132886_______,1,CoinFlip,4,WinningNumber,1,,,,,,,,1,False
65dcddc4d3572a704f8e138d,4214,9585,"[842.43, 692.57, 342.1, 325.35, 296.4]",2024-02-26T18:51:10.085Z,2024-02-26T18:51:46.239Z,Resolved,crazytime,EUR,0.12,0.0,Endija,tts145722_______,1,CashHunt,3,WinningNumber,1,,,,,,,,1,False
65dcdd99d3572a704f8e138c,4071,7656,"[689.22, 342.1, 325.35, 260.0, 178.28]",2024-02-26T18:50:26.753Z,2024-02-26T18:51:04.271Z,Resolved,crazytime,EUR,2.12,0.14,Endija,tts145722_______,1,CoinFlip,10,WinningNumber,1,,,,,,,,1,False
65dcdd6ed3572a704f8e1388,5556,15346,"[1263.64, 623.89, 600.0, 600.0, 226.14]",2024-02-26T18:49:40.331Z,2024-02-26T18:50:20.922Z,Resolved,crazytime,EUR,2.12,0.0,Endija,tts145722_______,1,CrazyBonus,1,WinningNumber,2,,,,,,,,2,False
65dcdd3fd3572a704f8e1385,5342,15066,"[722.88, 600.0, 554.57, 525.0, 300.0]",2024-02-26T18:48:54.893Z,2024-02-26T18:49:34.377Z,Resolved,crazytime,EUR,2.33,0.21,Endija,tts145722_______,1,5,3,WinningNumber,2,,,,,,,,2,False
65dcdd12d3572a704f8e137f,4955,7723,"[651.3, 200.0, 200.0, 162.67, 148.28]",2024-02-26T18:48:11.221Z,2024-02-26T18:48:49.075Z,Resolved,crazytime,EUR,0.0,0.0,Endija,tts145722_______,1,5,1,WinningNumber,1,,,,,,,,1,False
65dcdce6d3572a704f8e137a,4855,37199,"[14820.24, 1600.38, 1026.29, 817.1, 430.84]",2024-02-26T18:47:29.007Z,2024-02-26T18:48:05.374Z,Resolved,crazytime,EUR,1.98,0.0,Endija,tts145722_______,1,1,4,WinningNumber,1,,,,,,,,4,True
65dcdcbcd3572a704f8e1374,5166,9773,"[684.2, 637.92, 277.29, 220.23, 207.99]",2024-02-26T18:46:42.738Z,2024-02-26T18:47:22.987Z,Resolved,crazytime,EUR,2.12,0.14,Endija,tts145722_______,1,Pachinko,10,WinningNumber,1,,,,,,,,1,False
65dcdc8dd3572a704f8e1372,6547,16554,"[947.73, 722.88, 600.0, 300.0, 277.59]",2024-02-26T18:45:57.557Z,2024-02-26T18:46:36.776Z,Resolved,crazytime,EUR,1.85,0.21,Endija,tts145722_______,1,5,7,WinningNumber,2,,,,,,,,2,False
65dcdc60d3572a704f8e136f,10824,29988,"[4000.0, 661.16, 446.1, 402.03, 351.36]",2024-02-26T18:44:43.565Z,2024-02-26T18:45:51.657Z,Resolved,crazytime,EUR,0.59,0.47,Endija,tts145722_______,1,CashHunt,1,BonusRound,CoinFlip,CoinFlip,3,,Blue,,,,3,False
65dcdc16d3572a704f8e136b,6787,16321,"[695.0, 600.0, 444.85, 382.5, 305.35]",2024-02-26T18:44:00.252Z,2024-02-26T18:44:37.437Z,Resolved,crazytime,EUR,1.71,0.21,Endija,tts145722_______,1,1,2,WinningNumber,2,,,,,,,,2,False
65dcdbebd3572a704f8e1367,6937,16269,"[695.0, 600.0, 485.25, 444.85, 334.57]",2024-02-26T18:43:11.227Z,2024-02-26T18:43:54.346Z,Resolved,crazytime,EUR,2.05,0.21,Endija,tts145722_______,1,CoinFlip,4,WinningNumber,2,,,,,,,,2,False
65dcdbbad3572a704f8e1364,6940,53560,"[11000.0, 2085.01, 1019.45, 993.15, 880.0]",2024-02-26T18:42:28.348Z,2024-02-26T18:43:05.462Z,Resolved,crazytime,EUR,2.26,2.26,Endija,tts145722_______,1,5,2,WinningNumber,5,,,,,,,,10,True
65dcdb8fd3572a704f8e1360,5785,8478,"[575.47, 138.9, 130.74, 118.85, 117.12]",2024-02-26T18:41:44.023Z,2024-02-26T18:42:22.310Z,Resolved,crazytime,EUR,2.39,0.27,Endija,tts145722_______,1,CrazyBonus,5,WinningNumber,1,,,,,,,,1,False
65dcdb63d3572a704f8e135c,7347,28763,"[6000.0, 708.4, 554.57, 480.0, 444.85]",2024-02-26T18:40:55.470Z,2024-02-26T18:41:37.838Z,Resolved,crazytime,EUR,2.12,1.64,Endija,tts145722_______,1,5,1,WinningNumber,5,,,,,,,,5,False
65dcdb32d3572a704f8e1358,5415,44064,"[2674.36, 840.36, 653.68, 653.68, 564.46]",2024-02-26T18:40:02.920Z,2024-02-26T18:40:49.621Z,Resolved,crazytime,EUR,1.98,2.26,Endija,tts145722_______,1,1,10,WinningNumber,1,,,,,,,,10,True
